"index","org_admin","sex","agegr","none","native","retention","Sx","px","qx","lx","dx","Lx","Tx","ex"
"1","Jeju","Male","50-54",3004,9371,0.757252525252525,0.810828358720251,0.983032581756133,0.016967418243867,0.810828358720251,0.0137576638863948,4.01974763388527,34.028050683937,41.967020908894
"1","Jeju","Male","55-59",2592,7549,0.744403904940341,0.797070694833856,1.01806258201583,-0.0180625820158327,0.797070694833856,-0.0143971547978532,4.02134636116391,30.0083030500517,37.6482327659866
"1","Jeju","Male","60-64",2437,7627,0.757849761526232,0.811467849631709,0.975633493363628,0.0243665066363719,0.811467849631709,0.0197726367432534,4.00790765630041,25.9869566888878,32.0246288262464
"1","Jeju","Male","65-69",1835,5206,0.73938361028263,0.791695212888456,1.1760512161796,-0.176051216179597,0.791695212888456,-0.139378905072577,4.30692332712372,21.9790490325874,27.7620082511274
"1","Jeju","Male","70-74",464,3093,0.869552994096148,0.931074117961033,0.887875815716527,0.112124184283473,0.931074117961033,0.104395925983835,4.39438077484558,17.6721257054636,18.9803640382185
"1","Jeju","Male","75-79",447,1514,0.772055073941866,0.826678191977198,1.11800041715915,-0.118000417159146,0.826678191977198,-0.0975483715096782,4.37726188866019,13.2777449306181,16.0615642936717
"1","Jeju","Male","80-84",104,656,0.863157894736842,0.924226563486876,0.950692812575966,0.0493071874240337,0.924226563486876,0.045571012388118,4.50720528646409,8.90048304195788,9.63019609431975
"1","Jeju","Male","85+",54,247,0.820598006644518,0.878655551098758,1,0,0.878655551098758,0,4.39327775549379,4.39327775549379,5
"1","Jeonbuk","Female","0-4",5537,53179,0.905698617072008,1,0.919367245212663,0.0806327547873371,1,0.0806327547873371,4.79841811303166,52.4753089854506,52.4753089854506
"1","Jeonbuk","Female","5-9",10421,51857,0.83266964257041,0.919367245212663,0.969637892619009,0.0303621073809911,0.919367245212663,0.0279139270217128,4.52705140850903,47.6768908724189,51.858374464266
"1","Jeonbuk","Female","10-14",11638,48784,0.807388037469796,0.89145331819095,0.879681425625986,0.120318574374014,0.89145331819095,0.10725839236572,4.18912061004045,43.1498394639099,48.4039248981371
"1","Jeonbuk","Female","15-19",24520,60103,0.710244259834797,0.78419492582523,0.751844491850756,0.248155508149244,0.78419492582523,0.194602290306219,3.4344689033606,38.9607188538694,49.6824419169379
"1","Jeonbuk","Female","20-24",50421,57777,0.533993234625409,0.589592635519012,0.711007691230858,0.288992308769142,0.589592635519012,0.170387736971923,2.52199383516525,35.5262499505088,60.2555863324776
"1","Jeonbuk","Female","25-29",92469,56596,0.37967329688391,0.419204898547089,0.800142821429219,0.199857178570781,0.419204898547089,0.0837811082666716,1.88657172206877,33.0042561153436,78.7306069889263
"1","Jeonbuk","Female","30-34",114815,50100,0.303792862990025,0.335423790280417,0.957904980582867,0.042095019417133,0.335423790280417,0.0141196709648225,1.64181977399003,31.1176843932748,92.7712502659997
"1","Jeonbuk","Female","35-39",126204,51800,0.291004696523674,0.321304119315595,1.12550203279816,-0.125502032798164,0.321304119315595,-0.040324320120531,1.7073313968793,29.4758646192848,91.7382095258252
"1","Jeonbuk","Female","40-44",114724,55876,0.327526377491207,0.361628439436126,1.08005099462218,-0.0800509946221806,0.361628439436126,-0.0289487162605289,1.88051398783195,27.7685332224055,76.7874707689028
"1","Jeonbuk","Female","45-49",80946,44308,0.353745189774378,0.390577155696655,1.11412289795859,-0.11412289795859,0.390577155696655,-0.0445737968845256,2.06432027069459,25.8880192345735,66.2814474860882
"1","Jeonbuk","Female","50-54",66680,43374,0.394115615970342,0.43515095258118,1.11887640059188,-0.118876400591877,0.43515095258118,-0.0517291789569775,2.30507771029835,23.8236989638789,54.7481255011948
"1","Jeonbuk","Female","55-59",49920,39377,0.440966661813947,0.486880131538158,1.20001790587323,-0.200017905873229,0.486880131538158,-0.0973847443215446,2.67786251849465,21.5186212535806,44.1969590864156
"1","Jeonbuk","Female","60-64",40089,45056,0.529167890069881,0.584264875859702,1.05179922837017,-0.0517992283701687,0.584264875859702,-0.030264469733325,2.99698555363182,18.8407587350859,32.2469474266499
"1","Jeonbuk","Female","65-69",31792,39905,0.556578378453771,0.614529345593027,1.00828993825529,-0.00828993825529301,0.614529345593027,-0.00509441033103181,3.08538275379272,15.8437731814541,25.7819635385592
"1","Jeonbuk","Female","70-74",23008,29425,0.561192378845384,0.619623755924059,1.00829980652177,-0.00829980652177165,0.619623755924059,-0.00514275729046315,3.11097567284645,12.7583904276614,20.5905443516033
"1","Jeonbuk","Female","75-79",16377,21345,0.565850167011293,0.624766513214522,0.998808617165461,0.00119138283453901,0.624766513214522,0.000744336099438573,3.12197172582402,9.64741475481494,15.4416322750358
"1","Jeonbuk","Female","80-84",8683,11286,0.565176022835395,0.624022177115084,1.06094254730042,-0.0609425473004155,0.624022177115084,-0.0380295010453442,3.21518463818878,6.52544302899092,10.4570691047531
"1","Jeonbuk","Female","85+",5048,7560,0.599619289340102,0.662051678160428,1,0,0.662051678160428,0,3.31025839080214,3.31025839080214,5
"1","Jeonbuk","Male","0-4",7707,58994,0.884454505929446,1,0.93280830794986,0.0671916920501396,1,0.0671916920501396,4.83202076987465,57.4397195383528,57.4397195383528
"1","Jeonbuk","Male","5-9",12375,58350,0.825026511134677,0.93280830794986,0.970066397618107,0.0299336023818926,0.93280830794986,0.0279223129886971,4.59423575727756,52.6076987684782,56.3971164494666
"1","Jeonbuk","Male","10-14",13533,54244,0.800330495595851,0.904885994961163,0.91685758374401,0.0831424162559895,0.904885994961163,0.0752344080572763,4.33634395466263,48.0134630112006,53.0602344146804
"1","Jeonbuk","Male","15-19",23754,65476,0.733789084388659,0.829651586903887,0.778502835521933,0.221497164478067,0.829651586903887,0.183765474003939,3.68884424950959,43.677119056538,52.6451341092871
"1","Jeonbuk","Male","20-24",34961,46582,0.571256882871614,0.645886112899948,0.794002870529597,0.205997129470403,0.645886112899948,0.133050685222186,2.89680385144427,39.9882748070284,61.9122690647211
"1","Jeonbuk","Male","25-29",73752,61221,0.453579604809851,0.512835427677762,0.773103976165222,0.226896023834778,0.512835427677762,0.116360319421692,2.27327633983458,37.0914709555841,72.3262648283543
"1","Jeonbuk","Male","30-34",107930,58286,0.350664195985946,0.39647510825607,0.946018844339275,0.053981155660725,0.39647510825607,0.0214021845343737,1.92887007994441,34.8181946157495,87.8193709786735
"1","Jeonbuk","Male","35-39",124868,61986,0.331734937437786,0.375072923721696,1.033218636696,-0.0332186366959952,0.375072923721696,-0.0124594111876158,1.90651314657752,32.8893245358051,87.6878133709512
"1","Jeonbuk","Male","40-44",114222,59567,0.3427547198039,0.387532334909312,1.05652707341336,-0.0565270734133627,0.387532334909312,-0.0219060687454705,1.99242684641024,30.9828113892276,79.948970958715
"1","Jeonbuk","Male","45-49",83015,47129,0.362129641013032,0.409438403654782,1.12971901715458,-0.129719017154575,0.409438403654782,-0.0531119473074367,2.1799718865425,28.9903845428174,70.8052402609028
"1","Jeonbuk","Male","50-54",66016,45706,0.409104742127781,0.462550350962219,1.06709116394514,-0.0670911639451417,0.462550350962219,-0.0310330414292891,2.39033435838432,26.8104126562749,57.962149635175
"1","Jeonbuk","Male","55-59",49260,38166,0.436552055452611,0.493583392391508,1.18068488395925,-0.180684883959245,0.493583392391508,-0.0891830579784703,2.69087460690372,24.4200782978905,49.4750809575875
"1","Jeonbuk","Male","60-64",35486,37746,0.515430412934236,0.582766450369978,1.13441791010728,-0.134417910107279,0.582766450369978,-0.0783342483393698,3.10966787269832,21.7292036909868,37.2862982712744
"1","Jeonbuk","Male","65-69",22793,32092,0.584713491846588,0.661100698709348,1.03708902970563,-0.0370890297056337,0.661100698709348,-0.0245195834528462,3.36680245217886,18.6195358182885,28.1644473446163
"1","Jeonbuk","Male","70-74",12091,18628,0.606399947914971,0.685620282162194,1.11901312252723,-0.119013122527231,0.685620282162194,-0.0815978106481237,3.63209593743128,15.2527333661097,22.2466192482056
"1","Jeonbuk","Male","75-79",5950,12561,0.678569499216682,0.767218092810318,0.957259662460229,0.0427403375397714,0.767218092810318,0.0327911602533326,3.75411256341826,11.6206374286784,15.1464590545721
"1","Jeonbuk","Male","80-84",2753,5103,0.649567209775967,0.734426932556985,1.09481415900185,-0.0948141590018527,0.734426932556985,-0.069634071958701,3.84621984268168,7.86652486526011,10.7111061925139
"1","Jeonbuk","Male","85+",870,2142,0.711155378486056,0.804061004515687,1,0,0.804061004515687,0,4.02030502257843,4.02030502257843,5
"1","Jeonnam","Female","0-4",7042,53771,0.884202390936148,1,0.869655323285899,0.130344676714101,1,0.130344676714101,4.67413830821475,46.0323830754082,46.0323830754082
"1","Jeonnam","Female","5-9",14755,49106,0.768951316139741,0.869655323285899,0.940253341931094,0.0597466580689061,0.869655323285899,0.0519589992381666,4.21837911833408,41.3582447671934,47.5570535357913
"1","Jeonnam","Female","10-14",18834,49161,0.723009044782705,0.817696324047732,0.781364986704065,0.218635013295935,0.817696324047732,0.178777046680213,3.64153900353813,37.1398656488593,45.4201205956398
"1","Jeonnam","Female","15-19",43179,56068,0.564933952663557,0.638919277367519,0.603969504525492,0.396030495474508,0.638919277367519,0.253031517984073,2.56201759187741,33.4983266453212,52.4296696498833
"1","Jeonnam","Female","20-24",93621,48488,0.341202879479836,0.385887759383446,0.698082164784757,0.301917835215243,0.385887759383446,0.11650639694911,1.63817280454445,30.9363090534438,80.1691898775759
"1","Jeonnam","Female","25-29",154283,48238,0.238187644738077,0.269381362434335,0.852300666363753,0.147699333636247,0.269381362434335,0.0397874477255756,1.24743819285774,29.2981362488993,108.760813978143
"1","Jeonnam","Female","30-34",196685,50099,0.203007488329876,0.22959391470876,0.969691822705971,0.0303081772940289,0.22959391470876,0.00695857307262324,1.13057314086224,28.0506980560416,122.175267979659
"1","Jeonnam","Female","35-39",208466,51096,0.196854701381558,0.222635341636137,1.10832378112127,-0.108323781121269,0.222635341636137,-0.0241167020172519,1.17346846322381,26.9201249151794,120.915775174528
"1","Jeonnam","Female","40-44",189766,52957,0.218178746966707,0.246752043653388,1.17151167468725,-0.171511674687252,0.246752043653388,-0.0423208562394945,1.33956235886568,25.7466564519556,104.342221733011
"1","Jeonnam","Female","45-49",138571,47580,0.255598949240133,0.289072899892883,1.20122583402989,-0.201225834029887,0.289072899892883,-0.0581689353763834,1.59078683790537,24.4070940930899,84.4323148317743
"1","Jeonnam","Female","50-54",116824,51761,0.307032060978142,0.347241835269266,1.30757058640243,-0.307570586402427,0.347241835269266,-0.106801374897223,2.00321261358939,22.8163072551845,65.7072533829104
"1","Jeonnam","Female","55-59",81242,54493,0.401466092017534,0.45404321016649,1.18157273254304,-0.181572732543037,0.45404321016649,-0.0824418663625417,2.4763207167388,20.8130946415951,45.8394579537118
"1","Jeonnam","Female","60-64",69819,63008,0.474361387368532,0.536485076529031,1.11864742387762,-0.118647423877621,0.536485076529031,-0.0636525722789578,2.84155681334255,18.3367739248563,34.1794669173133
"1","Jeonnam","Female","65-69",49910,56427,0.530643143966822,0.600137648807989,0.989828881357293,0.0101711186427074,0.600137648807989,0.0061040712279815,2.98542806596999,15.4952171115138,25.8194384943035
"1","Jeonnam","Female","70-74",39143,43306,0.525245909592597,0.594033577580007,1.0276124686777,-0.0276124686776968,0.594033577580007,-0.0164027335544282,3.01117472178611,12.5097890455438,21.0590604936956
"1","Jeonnam","Female","75-79",26394,30953,0.53974924581931,0.610436311134436,0.994600134844468,0.00539986515553192,0.610436311134436,0.00329627376616628,3.04394087125676,9.49861432375767,15.5603691171409
"1","Jeonnam","Female","80-84",13775,15966,0.536834672674086,0.607140037368269,1.08417016508625,-0.0841701650862539,0.607140037368269,-0.0511030771757616,3.16345787978075,6.4546734525009,10.6312762381469
"1","Jeonnam","Female","85+",7639,10637,0.582020135697089,0.658243114544031,1,0,0.658243114544031,0,3.29121557272015,3.29121557272015,5
"1","Jeonnam","Male","0-4",8208,58894,0.87767875771214,1,0.909591286905231,0.0904087130947687,1,0.0904087130947687,4.77397821726308,49.7570969246703,49.7570969246703
"1","Jeonnam","Male","5-9",14265,56469,0.79832895071677,0.909591286905231,0.906048298319826,0.0939517016801744,0.909591286905231,0.0854576492382062,4.33431231143064,44.9831187074072,49.4542102095729
"1","Jeonnam","Male","10-14",20246,52930,0.723324587296381,0.824133637667025,0.802090026669884,0.197909973330116,0.824133637667025,0.163104266251133,3.71290752270729,40.6488063959766,49.3230764261074
"1","Jeonnam","Male","15-19",45598,63013,0.580171437515537,0.661029371415892,0.732282875861563,0.267717124138437,0.661029371415892,0.176968882286501,2.86272465136321,36.9358988732693,55.8763354102623
"1","Jeonnam","Male","20-24",63580,46965,0.424849608756615,0.484060489129391,0.710113607126894,0.289886392873106,0.484060489129391,0.140322549126111,2.06949607283168,34.0731742219061,70.390323083771
"1","Jeonnam","Male","25-29",136071,58787,0.301691488160609,0.34373794000328,0.838166237769694,0.161833762230306,0.34373794000328,0.0556284040520262,1.57961868988634,32.0036781490744,93.104875617655
"1","Jeonnam","Male","30-34",182053,61616,0.252867619598718,0.288109535951254,0.962185547231002,0.0378144527689978,0.288109535951254,0.0108947044395266,1.41331091865746,30.424059459188,105.598932568256
"1","Jeonnam","Male","35-39",197865,63621,0.243305568940593,0.277214831511728,1.0339171597444,-0.0339171597444037,0.277214831511728,-0.00940233972390122,1.40958000686839,29.0107485405306,104.650780704362
"1","Jeonnam","Male","40-44",184732,62090,0.251557802789054,0.286617171235629,1.0570489458619,-0.0570489458618986,0.286617171235629,-0.0163512074849119,1.47396387489042,27.6011685336622,96.2997730201279
"1","Jeonnam","Male","45-49",138534,50181,0.265908910261505,0.302968378720541,1.13289384180732,-0.132893841807319,0.302968378720541,-0.0402626317943074,1.61549847308847,26.1272046587718,86.2373980053925
"1","Jeonnam","Male","50-54",114743,49468,0.301246566916954,0.343231010514848,1.19392942441985,-0.19392942441985,0.343231010514848,-0.066562592312188,1.88256153335471,24.5117061856833,71.4146025119222
"1","Jeonnam","Male","55-59",78873,44302,0.359667140247615,0.409793602827036,1.26564759499014,-0.26564759499014,0.409793602827036,-0.108860685033347,2.32111972671855,22.6291446523286,55.2208343327404
"1","Jeonnam","Male","60-64",60496,50549,0.455211851051376,0.518654287860383,1.15220686915617,-0.152206869156166,0.518654287860383,-0.0789427453296499,2.79062830262604,20.30802492561,39.1552242041365
"1","Jeonnam","Male","65-69",38237,42177,0.524498221702689,0.597597033190033,1.10316639407345,-0.103166394073449,0.597597033190033,-0.0616519310232071,3.14211499350818,17.517396622984,29.3130582149553
"1","Jeonnam","Male","70-74",18277,25096,0.578608811933692,0.65924896421324,1.07226042773401,-0.0722604277340055,0.65924896421324,-0.0476376121372488,3.41533885140932,14.3752816294758,21.8055429888032
"1","Jeonnam","Male","75-79",10265,16778,0.620419332174685,0.706886576350489,1.02963405987732,-0.0296340598773248,0.706886576350489,-0.0209479191300475,3.58680267957756,10.9599427780665,15.5045280880144
"1","Jeonnam","Male","80-84",3941,6970,0.638804875813399,0.727834495480536,1.01736569586853,-0.017365695868532,0.727834495480536,-0.0126393524911414,3.67077085863054,7.37314009848892,10.130242719014
"1","Jeonnam","Male","85+",1719,3191,0.64989816700611,0.740473847971678,1,0,0.740473847971678,0,3.70236923985839,3.70236923985839,5
"1","NA","Female","25-29",215,0,0,NA,1,0,NA,NA,NA,NA,NA
"1","NA","Female","70-74",55,0,0,NA,1,0,NA,NA,NA,NA,NA
"1","NA","Male","0-4",56,0,0,NA,1,0,NA,NA,NA,NA,NA
"1","NA","Male","30-34",55,0,0,NA,1,0,NA,NA,NA,NA,NA
"1","NA","Male","35-39",51,0,0,NA,1,0,NA,NA,NA,NA,NA
"1","NA","Male","75-79",47,0,0,NA,1,0,NA,NA,NA,NA,NA
"1","Seoul","Female","0-4",64193,248398,0.794642200191304,1,0.802732486664556,0.197267513335444,1,0.197267513335444,4.50683121666139,66.0700758483096,66.0700758483096
